,id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,display_text_range,scopes,possibly_sensitive
175,1462380458839183360,1442875883086172163,2021-11-21T11:20:45+00:00,"@HPEmployees #News18India @HpMajdoor
#बेरोजगार_बेचारा
#HPIndiaPantnagarReturnOurJobs
It's very Shameful news for hp Inc (printer 🖨, Laptop💻, Desktop Manufacturing Company Kicked out 185 Employees Due to this pandemic. hp Inc is not a trust worthy company. https://twitter.com/MailkaniG/status/1462380458839183360/video/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@HPEmployees #News18India @HpMajdoor
#बेरोजगार_बेचारा
#HPIndiaPantnagarReturnOurJobs
It's very Shameful news for hp… https://t.co/ZcRmp7u8za",1,1462324995418308609,1438688209148416002,HPEmployees,,,,0,0,0,1,1,0,0,low,en,,"[13, 255]",,0.0
176,1462380507610583041,1442875883086172163,2021-11-21T11:20:57+00:00,"@HPEmployees #News18India @HpMajdoor
#बेरोजगार_बेचारा
#HPIndiaPantnagarReturnOurJobs
It's very Shameful news for hp Inc (printer 🖨, Laptop💻, Desktop Manufacturing Company Kicked out 185 Employees Due to this pandemic. hp Inc is not a trust worthy company. https://twitter.com/MailkaniG/status/1462380507610583041/video/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@HPEmployees #News18India @HpMajdoor
#बेरोजगार_बेचारा
#HPIndiaPantnagarReturnOurJobs
It's very Shameful news for hp… https://t.co/KiPNBMQZ3n",1,1462324995418308609,1438688209148416002,HPEmployees,,,,0,0,0,1,0,0,0,low,en,,"[13, 255]",,0.0
177,1462380510454243330,892630712070918144,2021-11-21T11:20:58+00:00,@Flipkart Major issue with order id OD123229094935363000. Daily getting the message of out for delivery but Delivery boy not coming to deliver. Flipkart don’t want to replace the defective mobile having manufacturing defect refunded. Don’t buy mobile from Flipkart,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@Flipkart Major issue with order id OD123229094935363000. Daily getting the message of out for delivery but Deliver… https://t.co/ycOv8V7w9b,1,,57947109,Flipkart,,,,0,0,0,0,0,0,0,low,en,1637493658065,"[0, 264]",,
178,1462380619841916930,20142805,2021-11-21T11:21:24+00:00,@LeslieH24367191 To the French I ask Who is manufacturing the boats and why are they being allowed to do so?,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@LeslieH24367191 To the French I ask Who is manufacturing the boats and why are they being allowed to do so?,0,1462136846708883456,1059555794188939275,LeslieH24367191,,,,0,0,0,0,0,0,0,low,en,1637493684145,"[17, 108]",,
179,1462380631338401796,62052209,2021-11-21T11:21:26+00:00,"@Rehman_Chishti No tax rises - Lie
£350 million for the NHS - Lie
40 new hospitals - Lie
Pensions triple locked - Lie
Food will be cheaper - Lie 
No barriers to trade - Lie 
Manufacturing safe - Lie 
No regression on rights - Lie
No Irish border - Lie 
Northern Powerhouse Rail - Lie
#johnsonout",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@Rehman_Chishti No tax rises - Lie
£350 million for the NHS - Lie
40 new hospitals - Lie
Pensions triple locked - L… https://t.co/GtoCQI1kJp",1,1461747990197116932,2863865170,Rehman_Chishti,,,,0,0,0,0,0,0,0,low,en,1637493686886,"[16, 295]",,
180,1462380694555004928,23041527,2021-11-21T11:21:41+00:00,RT @News24: http://News24.com | Pep owner sets its sights on local manufacturing as supply chain woes continue https://www.news24.com/fin24/Companies/Retail/pep-owner-sets-its-sights-on-local-manufacturing-as-supply-chain-woes-continue-20211119,1.4621497124302193e+18,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,RT @News24: https://t.co/By0KBr5HQV | Pep owner sets its sights on local manufacturing as supply chain woes continue https://t.co/XN5dd6jxBp,0,,,,,,,0,0,0,0,0,0,0,low,en,1637493701958,,,0.0
181,1462380775068909569,145624069,2021-11-21T11:22:01+00:00,"MONEL alloy K-500 is a strengthened version of #MONEL #alloy400, with titanium and aluminium added during the melting process. It offers increased strength and toughness, making it useful for high-pressure situations. https://hubs.li/H0_8rVn0 #Engineering #Manufacturing https://twitter.com/Corrotherm/status/1462380775068909569/photo/1",,,,d78b4a9b46e06ba0d2837568fe022315819e1c30,"MONEL alloy K-500 is a strengthened version of #MONEL #alloy400, with titanium and aluminium added during the melti… https://t.co/MA789E6hWH",1,,,,,,,0,0,0,0,0,0,0,low,en,1637493721154,"[0, 269]",,0.0
182,1462380812519755785,1266754016047960066,2021-11-21T11:22:10+00:00,"Flexibility: Hidden Value from Additive Manufacturing’s Emergence in the Automotive Industry  
Via @3DSNorthAmerica 
https://blogs.3ds.com/northamerica/flexibility-hidden-value-from-additive-manufacturings-emergence-in-the-automotive-industry 
#additivemanufacturing #3Dprinting 
@ASMEdotorg @DrHassanRashidi https://twitter.com/SimaArshadi/status/1462380812519755785/photo/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Flexibility: Hidden Value from Additive Manufacturing’s Emergence in the Automotive Industry  
Via @3DSNorthAmerica… https://t.co/Y4H8oQI2nB",1,,,,,,,0,0,0,0,0,0,0,low,en,1637493730083,"[0, 206]",,0.0
183,1462380850310311936,31090768,2021-11-21T11:22:19+00:00,"The US needs to rebuild our Manufacturing Plants, before they create problems with the one China Policy.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"The US needs to rebuild our Manufacturing Plants, before they create problems with the one China Policy.",0,,,,,,,0,0,0,0,0,0,0,low,en,1637493739093,,,
184,1462380909223575552,1250616791732084736,2021-11-21T11:22:33+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637493753139,,,
185,1462380997920571397,850043225310203905,2021-11-21T11:22:54+00:00,"That one crop ARIL is a proud farmer of!
.
.
.
.
#arilgroup #realestate #transportation #agriculture #oilandgas #manufacturing #engineering #property #nigeria #like #follow #luxuryhome #luxuryinteriors #farming #weekend https://twitter.com/ARIL_GROUP/status/1462380997920571397/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"That one crop ARIL is a proud farmer of!
.
.
.
.
#arilgroup #realestate #transportation #agriculture #oilandgas… https://t.co/Mt9PkWAPtA",1,,,,,,,0,0,0,0,0,0,0,low,en,1637493774286,"[0, 219]",,0.0
186,1462381104917266432,1266754016047960066,2021-11-21T11:23:19+00:00,"RT @SimaArshadi: HOW TO CONDUCT A BOTTLENECK ANALYSIS: STRATEGIES AND EXAMPLES
Via @MachineMetrics 
https://www.machinemetrics.com/blog/bottleneck-analysis 
 #manufacturing",1.448644237352792e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @SimaArshadi: HOW TO CONDUCT A BOTTLENECK ANALYSIS: STRATEGIES AND EXAMPLES
Via @MachineMetrics 
https://t.co/IRjO91VLSs 
 #manufacturing",0,,,,,,,0,0,0,0,0,0,0,low,en,1637493799796,,,0.0
187,1462381178976153601,1409829300132515843,2021-11-21T11:23:37+00:00,"Up next in sponsor week are our manufacturing partners, Nissan. Selling over 4 million cars each year, Nissan is a true automotive giant.
|
#nissan #mitreracing #f1inschools #f1inschoolsuk #bishopsstortford #engineering #sponsor #roadtoregionals https://twitter.com/mitreracing/status/1462381178976153601/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Up next in sponsor week are our manufacturing partners, Nissan. Selling over 4 million cars each year, Nissan is a… https://t.co/80KeNBVEYe",1,,,,,,,0,0,0,0,0,0,0,low,en,1637493817453,"[0, 245]",,0.0
188,1462381227575586820,859390992105033728,2021-11-21T11:23:49+00:00,"@sanam386 Hi Sanam, as per our telephonic conversation, The Bed top right MDF board was damaged and it's making a creaking noise. Warranty will cover only the manufacturing defect as per the company's policy and if the damages happen during the usage then it comes under physical damage.",,,,a068ce65e151c74c56c43b27e04f2e82eb7e738c,"@sanam386 Hi Sanam, as per our telephonic conversation, The Bed top right MDF board was damaged and it's making a c… https://t.co/mfKTWE8e1G",1,1460137649008611328,2846010168,sanam386,,,,0,0,0,0,0,0,0,low,en,1637493829040,"[10, 287]",,
189,1462381532077715460,1315921093,2021-11-21T11:25:01+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637493901639,,,
190,1462381591456534530,1372911402432786434,2021-11-21T11:25:15+00:00,"RT @DavidHenigUK: The new manufacturing - films. See also, football, formula one and much else besides.

https://www.theguardian.com/film/2021/nov/21/made-in-dagenham-but-now-its-movies-rolling-off-the-production-line",1.4623725990197535e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @DavidHenigUK: The new manufacturing - films. See also, football, formula one and much else besides.

https://t.co/Jsr2tI2JND",0,,,,,,,0,0,0,0,0,0,0,low,en,1637493915796,,,0.0
191,1462381686637817860,81072678,2021-11-21T11:25:38+00:00,"RT @investindia: #StateFocus

Bhiwadi, Neemrana, Pathredi & Alwar City in #Rajasthan are home to various auto part manufacturing companies!…",1.4622716678502031e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @investindia: #StateFocus

Bhiwadi, Neemrana, Pathredi &amp; Alwar City in #Rajasthan are home to various auto part manufacturing companies!…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637493938489,,,
192,1462381819907784707,1358136242026684416,2021-11-21T11:26:10+00:00,"Lets us know if this Stylish Crystal Covered Fancy Ladies Watch is for you. 

Our prices are very low at only $23.00. 

Everyone loves Shop The Globe.

 https://shoptheglobe.co/product/stylish-crystal-covered-fancy-watch/

#amazondropshipping #B2BMarketplace #Shopyfly #Manufacturing #businessowner https://twitter.com/WholesaleB2BMa1/status/1462381819907784707/photo/1",,,,e7c2b80ddb55c8058750956b376383f4bbdaaca8,"Lets us know if this Stylish Crystal Covered Fancy Ladies Watch is for you. 

Our prices are very low at only $23.0… https://t.co/E1cD8k0PPw",1,,,,,,,0,0,0,0,0,0,0,low,en,1637493970263,"[0, 253]",,0.0
193,1462381980964868099,597310705,2021-11-21T11:26:48+00:00,"TechSpot: TSMC has received $4 billion from clients to reserve future manufacturing capacity.
https://www.techspot.com/news/92316-tsmc-has-received-4-billion-clients-reserve-future.html

via @GoogleNews",,,,f0976f342215a984184a13a54b26877ece8cebba,"TechSpot: TSMC has received $4 billion from clients to reserve future manufacturing capacity.
https://t.co/7JktzaQV1X

via @GoogleNews",0,,,,,,,0,0,0,2,1,0,0,low,en,,,,0.0
194,1462382006117953540,3306321,2021-11-21T11:26:54+00:00,"@Kukicat7 Australia: 
https://www.sydney.edu.au/news-opinion/news/2021/10/22/sydney-welcomes-96-million-rna-pilot-manufacturing-facility-for-.html",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@Kukicat7 Australia: 
https://t.co/lL8Gj32321",0,1462370014087024647,1419657850163535877,Kukicat7,,,,0,0,0,0,0,0,0,low,en,1637494014659,"[10, 45]",,0.0
195,1462382007649026048,1395362797224136710,2021-11-21T11:26:55+00:00,"RT @OhBrokenBritain: He’s given away NI, our fishing waters, our manufacturing, our benefits and now our borders! Is there anyone else who…",1.4620767176154317e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @OhBrokenBritain: He’s given away NI, our fishing waters, our manufacturing, our benefits and now our borders! Is there anyone else who…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494015024,,,
196,1462382130974150660,1462303537908518912,2021-11-21T11:27:24+00:00,"Royal Enfield is a well-known automobile company that primarily deals in manufacturing of motorcycles and cycles. And on this page you find some of the best royal enfield quotes for your status we have search hundreds of different articles for you and

https://boiquote.com/top-50-royal-enfield-quotes-for-status-caption-%f0%9f%98%88%f0%9f%98%8e/ https://twitter.com/boiquote/status/1462382130974150660/photo/1",,,,80987d7e5b75afa414e4c5c9ab3aa1a74a583bf4,Royal Enfield is a well-known automobile company that primarily deals in manufacturing of motorcycles and cycles. A… https://t.co/saUu6vB4si,1,,,,,,,0,0,0,0,0,0,0,low,en,1637494044427,"[0, 276]",,0.0
197,1462382261526044677,49768872,2021-11-21T11:27:55+00:00,"RT @ITWCPOffsite: From quotation, design, manufacturing, all the way to the delivery process, get a full picture of how to best improve eff…",1.461372408573612e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @ITWCPOffsite: From quotation, design, manufacturing, all the way to the delivery process, get a full picture of how to best improve eff…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494075553,,,
198,1462382327175139333,1437378555445334016,2021-11-21T11:28:11+00:00,"2.  ERP as a system that helps automate and manage business processes across finance, manufacturing, retail, supply chain, human resources, and operations. (microsoft dynamics)

ERP stands for “enterprise resource planning.” ERP software includes programmes for all core business",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"2.  ERP as a system that helps automate and manage business processes across finance, manufacturing, retail, supply… https://t.co/d1hP0ukF6y",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494091205,"[0, 279]",,
199,1462382365486067717,597310705,2021-11-21T11:28:20+00:00,"http://CBS17.com: Toyota will build NC ‘megasite’ manufacturing facility, Bloomberg reports.
https://www.cbs17.com/news/north-carolina-news/toyota-will-build-nc-megasite-manufacturing-facility-bloomberg-reports/

via @GoogleNews",,,,f0976f342215a984184a13a54b26877ece8cebba,"https://t.co/IJegs7wIeU: Toyota will build NC ‘megasite’ manufacturing facility, Bloomberg reports.
https://t.co/XJrXqjbj9h

via @GoogleNews",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494100339,,,0.0
200,1462382367301988357,2942722688,2021-11-21T11:28:20+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494100772,,,
201,1462382481882112000,1418288213232431106,2021-11-21T11:28:48+00:00,"@ConstructnRates @BrianRoemmele That simply isn't true. 

https://www.ukata.org.uk/news/latest-hse-stats-show-rise-asbestos-related-deaths-within-uk/

Biggest workplace killer in UK is Asbestos.

Crocidolite and Amosite were both banned in 1985 so the idea it's manufacturing exposure is laughable.

I see people exposed to crocidolite and Amosite every week domestically.",,,,f0976f342215a984184a13a54b26877ece8cebba,"@ConstructnRates @BrianRoemmele That simply isn't true. 

https://t.co/e0vrdj3KfL

Biggest workplace killer in UK i… https://t.co/s6HDC7WYl9",1,1462242342002475011,787234374089596929,ConstructnRates,,,,0,0,0,0,0,0,0,low,en,1637494128090,"[32, 304]",,0.0
202,1462382515360915462,1364883359424409602,2021-11-21T11:28:56+00:00,"RT @investindia: #PLIScheme for Textiles aims to attract global investments, boost domestic manufacturing and exports in #NewIndia’s textil…",1.4623471697179156e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @investindia: #PLIScheme for Textiles aims to attract global investments, boost domestic manufacturing and exports in #NewIndia’s textil…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494136072,,,
203,1462382655652044805,1049405077,2021-11-21T11:29:29+00:00,"@ashrinishi @WackBrigade @IWriteAllDay_ Wow. I would love to assure that horrible psychiatrist that we don't magically start manufacturing enough dopamine by becoming adults.  In fact, hormonal shifts can make it oooooh so much worse.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@ashrinishi @WackBrigade @IWriteAllDay_ Wow. I would love to assure that horrible psychiatrist that we don't magica… https://t.co/JwGH7fCIQJ,1,1462326894745948160,973750279,ashrinishi,,,,0,0,0,0,0,0,0,low,en,1637494169520,"[40, 234]",,
204,1462382670793650187,1185867858938650624,2021-11-21T11:29:33+00:00,"RT @ThomasRCutler: TechSpot: TSMC has received $4 billion from clients to reserve future manufacturing capacity.
https://www.techspot.com/news/92316-tsmc-has-received-4-billion-clients-reserve-future.html

v…",1.462381980964868e+18,,,96cba5dd548e383477e76ea8f50b36461ad9adf6,"RT @ThomasRCutler: TechSpot: TSMC has received $4 billion from clients to reserve future manufacturing capacity.
https://t.co/7JktzaQV1X

v…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494173130,,,0.0
205,1462382701218918408,1307677695967260673,2021-11-21T11:29:40+00:00,"@fanta @CocaCola_Ind
@CocaCola Where is Date of Manufacturing and Batch Number on this Bottle? How we will know when this is going to expire. 
@fssaiindia please look in to this. We have Bottle with us, recently purchased from coca cola distributor. 
#cocacola #fanta #fssai https://twitter.com/bhopalbasket/status/1462382701218918408/video/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@fanta @CocaCola_Ind
@CocaCola Where is Date of Manufacturing and Batch Number on this Bottle? How we will know whe… https://t.co/n8oSv1NTfR",1,,273715727,fanta,,,,0,0,0,1,0,0,0,low,en,,"[0, 274]",,0.0
206,1462382733657665541,1147763708,2021-11-21T11:29:48+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494188118,,,
207,1462382793204420616,268201193,2021-11-21T11:30:02+00:00,"Earlier this month, #Bounce had announced investing $100 million across manufacturing of #escooters and expanding the battery swapping infrastructure over the next 12 months.

 https://www.deccanherald.com/business/business-news/bounce-infinity-to-be-launched-on-dec-2-deliveries-to-commence-from-early-2022-1053100.html",,,,ef22bdcbaf9be5b60db28a05006e3f3ebc1fa61d,"Earlier this month, #Bounce had announced investing $100 million across manufacturing of #escooters and expanding t… https://t.co/wAB3DBTWrI",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494202315,"[0, 200]",,0.0
208,1462382802385752069,491058881,2021-11-21T11:30:04+00:00,@TheEconomist Anti-Russia propaganda  is also on the rise.The Economist is manufacturing lies!!,,,,f0976f342215a984184a13a54b26877ece8cebba,@TheEconomist Anti-Russia propaganda  is also on the rise.The Economist is manufacturing lies!!,0,1459490374376898569,5988062,TheEconomist,,,,0,0,0,0,0,0,0,low,en,1637494204504,"[14, 95]",,
209,1462382817023873028,21315772,2021-11-21T11:30:07+00:00,"Could Rutledge be the site for Stanton Springs’ next massive expansion? The “Small, But Special” community may soon have a multibillion dollar electric car plant on its doorstep. https://www.northwestgeorgianews.com/rome/business/morgan-county-potential-site-for-new-electric-car-manufacturing-site/article_6603a8f0-47bd-11ec-aa3f-2b33e84edf8e.html?utm_campaign=blox&utm_source=twitter&utm_medium=social",,,,d7c5adfa76ec91e7ba662bf73a851f5e1934ebc4,"Could Rutledge be the site for Stanton Springs’ next massive expansion? The “Small, But Special” community may soon… https://t.co/6yH5plEmFZ",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494207994,"[0, 202]",,0.0
210,1462382928109920256,1454975696762200064,2021-11-21T11:30:34+00:00,"@doge369420 @shiraeis @elonmusk @StarshipFairing From memory, the Tesla Bot as currently conceived can lift roughly 125 Kg mass on Mars instead of 45 Kg on Earth.

This kind of low gravity advantage for manufacturing at scale should get interesting.",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@doge369420 @shiraeis @elonmusk @StarshipFairing From memory, the Tesla Bot as currently conceived can lift roughly… https://t.co/bDA7aufsTk",1,1462236055176839173,1426770866684059652,doge369420,,,,0,0,0,0,0,0,0,low,en,1637494234479,"[49, 249]",,
211,1462382946124394503,1424570417793040384,2021-11-21T11:30:38+00:00,"RT @capitalcom: Today's economic calendar:

🇹🇷 One-Week Repo Rate (Nov)
🇹🇷 Overnight Borrowing Rate (Nov)
🇺🇸 Philadelphia Fed Manufacturing…",1.4612354322057871e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @capitalcom: Today's economic calendar:

🇹🇷 One-Week Repo Rate (Nov)
🇹🇷 Overnight Borrowing Rate (Nov)
🇺🇸 Philadelphia Fed Manufacturing…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494238774,,,
212,1462383025279410178,247975481,2021-11-21T11:30:57+00:00,Tell General Mills: Stop manufacturing on stolen land! | American Friends Service Committee https://www.afsc.org/action/boycott-pillsbury,,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,Tell General Mills: Stop manufacturing on stolen land! | American Friends Service Committee https://t.co/IhmxYiBLxz,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494257646,,,0.0
213,1462383030077739018,942663361954590720,2021-11-21T11:30:58+00:00,"Automating procure-to-pay processes is essential to regaining control and optimizing the process.
https://bit.ly/3G5EuDp
#Warehouse #SCM #Supplychain #Supplychainmanagement #Supplychains #Manufacturing #Logistics #Freight #Fleet #Trackandtrace #IndustryIoT #IIoT #Industry40",,,,8915aa2c756ae8530330c9b9db4222247cf47402,Automating procure-to-pay processes is essential to regaining control and optimizing the process.… https://t.co/5b2fiNJGrm,1,,,,,,,0,0,0,0,0,0,0,low,en,1637494258790,"[0, 275]",,0.0
214,1462383099698814977,2433978697,2021-11-21T11:31:15+00:00,"Want to work at ResourceMFG? We're hiring in Harrisburg, NC! Click for details: https://bit.ly/3DHghBu #SupplyChain #Manufacturing",,,3b98b02fba3f9753,30e02f6a08a1b9c1781f9764fccfbbe204fe0183,"Want to work at ResourceMFG? We're hiring in Harrisburg, NC! Click for details: https://t.co/yOdMC0bEcF #SupplyChain #Manufacturing",0,,,,"{""type"": ""Point"", ""coordinates"": [35.3237528, -80.6559017]}","{""type"": ""Point"", ""coordinates"": [-80.6559017, 35.3237528]}",,0,0,0,0,0,0,0,low,en,1637494275389,,,0.0
215,1462383130447286273,820538638719139840,2021-11-21T11:31:22+00:00,@rajiasup Have guessed the manufacturing year and the country right. Kindly check..sir,,,,f0976f342215a984184a13a54b26877ece8cebba,@rajiasup Have guessed the manufacturing year and the country right. Kindly check..sir,0,1462359304527233027,774448437689520128,rajiasup,,,,0,0,0,0,0,0,0,low,en,1637494282720,"[10, 86]",,
216,1462383380134301698,383058512,2021-11-21T11:32:22+00:00,"desired shape for application in various industries such as construction, machinery manufacturing, automotive""......

For a syndicated report on steel fabrication and or all your information needs on market entry strategy, trade development in UAE and the wider MENA region, feel",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"desired shape for application in various industries such as construction, machinery manufacturing, automotive"".....… https://t.co/IkITY3g3r4",1,1462383377579925515,383058512,glasgowconsult,,,,0,0,0,0,0,0,0,low,en,1637494342250,"[0, 279]",,
217,1462383586833682436,1230471345936502786,2021-11-21T11:33:11+00:00,"RT @bhopalbasket: @fanta @CocaCola_Ind
@CocaCola Where is Date of Manufacturing and Batch Number on this Bottle? How we will know when this…",1.4623827012189184e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @bhopalbasket: @fanta @CocaCola_Ind
@CocaCola Where is Date of Manufacturing and Batch Number on this Bottle? How we will know when this…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494391531,,,
218,1462383643083481090,1268562006,2021-11-21T11:33:24+00:00,"RT @bhopalbasket: @fanta @CocaCola_Ind
@CocaCola Where is Date of Manufacturing and Batch Number on this Bottle? How we will know when this…",1.4623827012189184e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @bhopalbasket: @fanta @CocaCola_Ind
@CocaCola Where is Date of Manufacturing and Batch Number on this Bottle? How we will know when this…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494404942,,,
219,1462383921782419461,4170203008,2021-11-21T11:34:31+00:00,"@wow_debbie @safedr4 @CTVCalgary Phase 1: Exploratory
Phase 2: Pre-clinical
Phase 3: Clinical development
Phase 4: Regulatory review and approval
Phase 5: Manufacturing
Phase 6: Quality control Clinical

A reminder: We skipped 1 through 4 went to 5 & 6 overnight for adults. Now they are doing for children.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@wow_debbie @safedr4 @CTVCalgary Phase 1: Exploratory
Phase 2: Pre-clinical
Phase 3: Clinical development
Phase 4:… https://t.co/GBhqVw4Tjs",1,1462380943616864263,986271194151247877,wow_debbie,,,,0,0,0,0,0,0,0,low,en,1637494471389,"[33, 311]",,
220,1462383926823952386,1436280004266979331,2021-11-21T11:34:32+00:00,"Being a renowned entity in this domain, we are engaged in manufacturing and supplying an optimum quality range of Hydraulic Sheet Cutting Machines. The offered Hydraulic Sheet Cutting Machine is preci ...more… https://www.sunshinehydraulics.net/updates/hydraulic-sheet-cutting-machine-manufacturers-in-jodhpur?utm_source=dlvr.it&utm_medium=twitter #SheetCuttingMachine #Rajasthan",,,,67ac744775b1f3aac8424f45504fd7c479b02e02,"Being a renowned entity in this domain, we are engaged in manufacturing and supplying an optimum quality range of H… https://t.co/DEs1SfF5Ue",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494472591,"[0, 265]",,0.0
221,1462383928497430535,2737067496,2021-11-21T11:34:32+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494472990,,,
222,1462384066464927744,472485824,2021-11-21T11:35:05+00:00,"Fascinating how @Tesla is now the standard in manufacturing efficiency versus @VW 

https://www.ft.com/content/7e32dfb1-2282-40fa-9b10-181c01272ba3",,,,f0976f342215a984184a13a54b26877ece8cebba,"Fascinating how @Tesla is now the standard in manufacturing efficiency versus @VW 

https://t.co/FHzKBjW3hU",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494505884,,,0.0
223,1462384265631617025,431249824,2021-11-21T11:35:53+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494553369,,,
224,1462384314927177730,438066628,2021-11-21T11:36:05+00:00,"Two new Partners and a Managing Director recently joined @MazarsinUS, expanding our Private Client Services, Financial Advisory and Manufacturing & Distribution capabilities. Learn more: https://mz.rs/3cg4Ch9 https://twitter.com/auditqueenws/status/1462384314927177730/photo/1",,,,dd198dca5b491dccc4da257c4da45521471d23be,"Two new Partners and a Managing Director recently joined @MazarsinUS, expanding our Private Client Services, Financ… https://t.co/qYr9bA4lZW",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494565122,"[0, 214]",,0.0
225,1462384409739350021,1576992871,2021-11-21T11:36:27+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494587727,,,
